FRAME,RX_TS,FP_INDEX,FP_INT,RXPACC,RXPWR,START,tag_anchor_dist_m,n_samples,raw_csv,aligned_csv,elapsed_s
183,67718268252,747.5312,747,862,-61.16,697,0.7,150,01_raw_frames\frame_0183.csv,02_lde_aligned\frame_0183_aligned.csv,18.2000872477683
184,74108057151,751.8281,751,917,-60.14,701,0.7,150,01_raw_frames\frame_0184.csv,02_lde_aligned\frame_0184_aligned.csv,18.3000877000388
185,80497845533,746.9219,746,933,-61.63,696,0.7,150,01_raw_frames\frame_0185.csv,02_lde_aligned\frame_0185_aligned.csv,18.4000881442182
186,86887634361,749.5312,749,927,-63.55,699,0.7,150,01_raw_frames\frame_0186.csv,02_lde_aligned\frame_0186_aligned.csv,18.5000885953776
187,93277422705,751.9844,751,877,-58.85,701,0.7,150,01_raw_frames\frame_0187.csv,02_lde_aligned\frame_0187_aligned.csv,18.6000890389623
188,99667211480,745.5937,745,889,-59.22,695,0.7,150,01_raw_frames\frame_0188.csv,02_lde_aligned\frame_0188_aligned.csv,18.7000894892922
189,106056999806,748.2656,748,1011,-69.84,698,0.7,150,01_raw_frames\frame_0189.csv,02_lde_aligned\frame_0189_aligned.csv,18.8000899325953
190,112446788573,749.2969,749,915,-62.87,699,0.7,150,01_raw_frames\frame_0190.csv,02_lde_aligned\frame_0190_aligned.csv,18.9000903828
191,118836576809,751.2969,751,1004,-65.04,701,0.7,150,01_raw_frames\frame_0191.csv,02_lde_aligned\frame_0191_aligned.csv,19.0000908246945
192,125226365561,752.6094,752,932,-62.13,702,0.7,150,01_raw_frames\frame_0192.csv,02_lde_aligned\frame_0192_aligned.csv,19.1000912746645
193,131616153741,752.7969,752,886,-58.84,702,0.7,150,01_raw_frames\frame_0193.csv,02_lde_aligned\frame_0193_aligned.csv,19.2000917156826
194,138005942459,753.2656,753,877,-62.07,703,0.7,150,01_raw_frames\frame_0194.csv,02_lde_aligned\frame_0194_aligned.csv,19.3000921651204
195,144395730602,744.8594,744,1295,-74.55,694,0.7,150,01_raw_frames\frame_0195.csv,02_lde_aligned\frame_0195_aligned.csv,19.4000926055595
196,150785519276,744.7812,744,865,-59.63,694,0.7,150,01_raw_frames\frame_0196.csv,02_lde_aligned\frame_0196_aligned.csv,19.5000930543088
197,157175307438,752.6875,752,882,-58.72,702,0.7,150,01_raw_frames\frame_0197.csv,02_lde_aligned\frame_0197_aligned.csv,19.6000934950452
198,163565096091,753.0156,753,881,-60.8,703,0.7,150,01_raw_frames\frame_0198.csv,02_lde_aligned\frame_0198_aligned.csv,19.7000939434658
199,169954884199,752.5781,752,883,-59.82,702,0.7,150,01_raw_frames\frame_0199.csv,02_lde_aligned\frame_0199_aligned.csv,19.8000943833571
200,176344672826,751.0781,751,998,-69.52,701,0.7,150,01_raw_frames\frame_0200.csv,02_lde_aligned\frame_0200_aligned.csv,19.9000948313708
201,182734460904,750.125,750,1018,-68.05,700,0.7,150,01_raw_frames\frame_0201.csv,02_lde_aligned\frame_0201_aligned.csv,20.0000952707926
202,189124249483,748.3906,748,881,-60.85,698,0.7,150,01_raw_frames\frame_0202.csv,02_lde_aligned\frame_0202_aligned.csv,20.1000957180551
203,195514037520,747.2187,747,1232,-74.89,697,0.7,150,01_raw_frames\frame_0203.csv,02_lde_aligned\frame_0203_aligned.csv,20.2000961568353
204,201903826106,744.7344,744,1017,-66.82,694,0.7,150,01_raw_frames\frame_0204.csv,02_lde_aligned\frame_0204_aligned.csv,20.3000966042074
205,208293614113,758.4844,758,1077,-71.25,708,0.7,150,01_raw_frames\frame_0205.csv,02_lde_aligned\frame_0205_aligned.csv,20.400097042518
206,214683402657,748.9844,748,909,-59.97,698,0.7,150,01_raw_frames\frame_0206.csv,02_lde_aligned\frame_0206_aligned.csv,20.5000974892328
207,221073190628,746.6562,746,877,-58.67,696,0.7,150,01_raw_frames\frame_0207.csv,02_lde_aligned\frame_0207_aligned.csv,20.60009792698
208,227462979156,751.7812,751,885,-59.26,701,0.7,150,01_raw_frames\frame_0208.csv,02_lde_aligned\frame_0208_aligned.csv,20.7000983734444
209,233852767122,748.125,748,906,-60.82,698,0.7,150,01_raw_frames\frame_0209.csv,02_lde_aligned\frame_0209_aligned.csv,20.8000988111134
210,240242555618,746.1406,746,1028,-71.72,696,0.7,150,01_raw_frames\frame_0210.csv,02_lde_aligned\frame_0210_aligned.csv,20.9000992570769
211,246632343529,749.3594,749,893,-59.64,699,0.7,150,01_raw_frames\frame_0211.csv,02_lde_aligned\frame_0211_aligned.csv,21.0000996938852
212,253022131950,753.3125,753,911,-61.37,703,0.7,150,01_raw_frames\frame_0212.csv,02_lde_aligned\frame_0212_aligned.csv,21.100100138675
213,259411919847,749.3281,749,888,-61.34,699,0.7,150,01_raw_frames\frame_0213.csv,02_lde_aligned\frame_0213_aligned.csv,21.2001005752642
214,265801708234,745.625,745,949,-67.08,695,0.7,150,01_raw_frames\frame_0214.csv,02_lde_aligned\frame_0214_aligned.csv,21.3001010195219
215,272191496099,749.0156,749,890,-62.1,699,0.7,150,01_raw_frames\frame_0215.csv,02_lde_aligned\frame_0215_aligned.csv,21.4001014556102
216,278581284413,751.5937,751,944,-63.08,701,0.7,150,01_raw_frames\frame_0216.csv,02_lde_aligned\frame_0216_aligned.csv,21.5001018987255
217,284971072221,745.7344,745,938,-64.12,695,0.7,150,01_raw_frames\frame_0217.csv,02_lde_aligned\frame_0217_aligned.csv,21.6001023339218
218,291360860516,747.4219,747,1150,-75.22,697,0.7,150,01_raw_frames\frame_0218.csv,02_lde_aligned\frame_0218_aligned.csv,21.7001027767397
219,297750648328,750.2187,750,890,-59.94,700,0.7,150,01_raw_frames\frame_0219.csv,02_lde_aligned\frame_0219_aligned.csv,21.8001032119986
220,304140436592,751.8437,751,891,-58.66,701,0.7,150,01_raw_frames\frame_0220.csv,02_lde_aligned\frame_0220_aligned.csv,21.9001036543313
221,310530224344,745.3437,745,905,-61.46,695,0.7,150,01_raw_frames\frame_0221.csv,02_lde_aligned\frame_0221_aligned.csv,22.0001040886512
222,316920012065,747.2344,747,922,-61.63,697,0.7,150,01_raw_frames\frame_0222.csv,02_lde_aligned\frame_0222_aligned.csv,22.100104522486
223,323309800307,748.8906,748,868,-61,698,0.7,150,01_raw_frames\frame_0223.csv,02_lde_aligned\frame_0223_aligned.csv,22.2001049644744
224,329699587997,749.1719,749,956,-62.15,699,0.7,150,01_raw_frames\frame_0224.csv,02_lde_aligned\frame_0224_aligned.csv,22.300105397824
225,336089376185,749.4844,749,887,-62.46,699,0.7,150,01_raw_frames\frame_0225.csv,02_lde_aligned\frame_0225_aligned.csv,22.4001058389673
226,342479163872,749.2187,749,942,-62.93,699,0.7,150,01_raw_frames\frame_0226.csv,02_lde_aligned\frame_0226_aligned.csv,22.50010627227
227,348868952037,749.9219,749,889,-59.22,699,0.7,150,01_raw_frames\frame_0227.csv,02_lde_aligned\frame_0227_aligned.csv,22.6001067130534
228,355258739670,749.6875,749,883,-59.03,699,0.7,150,01_raw_frames\frame_0228.csv,02_lde_aligned\frame_0228_aligned.csv,22.7001071455109
229,361648527792,749.5937,749,954,-62.47,699,0.7,150,01_raw_frames\frame_0229.csv,02_lde_aligned\frame_0229_aligned.csv,22.8001075856214
230,368038315378,747.875,747,931,-61.28,697,0.7,150,01_raw_frames\frame_0230.csv,02_lde_aligned\frame_0230_aligned.csv,22.9001080173434
231,374428103484,747.4062,747,883,-60.41,697,0.7,150,01_raw_frames\frame_0231.csv,02_lde_aligned\frame_0231_aligned.csv,23.0001084572034
232,380817891038,745.4375,745,868,-58.12,695,0.7,150,01_raw_frames\frame_0232.csv,02_lde_aligned\frame_0232_aligned.csv,23.1001088884246
233,387207679057,752.2344,752,982,-62.21,702,0.7,150,01_raw_frames\frame_0233.csv,02_lde_aligned\frame_0233_aligned.csv,23.2001093269231
234,393597466578,750.625,750,864,-60.73,700,0.7,150,01_raw_frames\frame_0234.csv,02_lde_aligned\frame_0234_aligned.csv,23.3001097576278
235,399987254563,747.5156,747,888,-60.72,697,0.7,150,01_raw_frames\frame_0235.csv,02_lde_aligned\frame_0235_aligned.csv,23.4001101955942
236,406377042052,752.1562,752,920,-61.7,702,0.7,150,01_raw_frames\frame_0236.csv,02_lde_aligned\frame_0236_aligned.csv,23.5001106257982
237,412766830034,749.25,749,866,-60.13,699,0.7,150,01_raw_frames\frame_0237.csv,02_lde_aligned\frame_0237_aligned.csv,23.6001110637176
238,419156617446,745.8125,745,890,-62.79,695,0.7,150,01_raw_frames\frame_0238.csv,02_lde_aligned\frame_0238_aligned.csv,23.7001114927165
239,425546405332,750.4062,750,884,-58.39,700,0.7,150,01_raw_frames\frame_0239.csv,02_lde_aligned\frame_0239_aligned.csv,23.8001119291335
240,431936192759,745.5469,745,996,-65.82,695,0.7,150,01_raw_frames\frame_0240.csv,02_lde_aligned\frame_0240_aligned.csv,23.9001123583671
241,438325980615,749.375,749,927,-63.61,699,0.7,150,01_raw_frames\frame_0241.csv,02_lde_aligned\frame_0241_aligned.csv,24.0001127943147
242,444715767938,753.375,753,874,-60.1,703,0.7,150,01_raw_frames\frame_0242.csv,02_lde_aligned\frame_0242_aligned.csv,24.1001132219207
243,451105555814,748.0625,748,946,-62.68,698,0.7,150,01_raw_frames\frame_0243.csv,02_lde_aligned\frame_0243_aligned.csv,24.2001136581812
244,457495343103,750.3281,750,904,-61.74,700,0.7,150,01_raw_frames\frame_0244.csv,02_lde_aligned\frame_0244_aligned.csv,24.3001140852552
245,463885130904,753.0937,753,894,-60.19,703,0.7,150,01_raw_frames\frame_0245.csv,02_lde_aligned\frame_0245_aligned.csv,24.4001145203419
246,470274918178,747.125,747,903,-61.15,697,0.7,150,01_raw_frames\frame_0246.csv,02_lde_aligned\frame_0246_aligned.csv,24.5001149471811
247,476664705929,749.2344,749,877,-62.52,699,0.7,150,01_raw_frames\frame_0247.csv,02_lde_aligned\frame_0247_aligned.csv,24.6001153814854
248,483054493171,749.8906,749,877,-60.9,699,0.7,150,01_raw_frames\frame_0248.csv,02_lde_aligned\frame_0248_aligned.csv,24.7001158078238
249,489444280866,751.25,751,891,-60.36,701,0.7,150,01_raw_frames\frame_0249.csv,02_lde_aligned\frame_0249_aligned.csv,24.8001162412516
250,495834068043,751.8906,751,862,-58.38,701,0.7,150,01_raw_frames\frame_0250.csv,02_lde_aligned\frame_0250_aligned.csv,24.9001166665728
251,502223855776,753.0937,753,887,-61.91,703,0.7,150,01_raw_frames\frame_0251.csv,02_lde_aligned\frame_0251_aligned.csv,25.0001171005953
252,508613642912,745.2187,745,916,-60.44,695,0.7,150,01_raw_frames\frame_0252.csv,02_lde_aligned\frame_0252_aligned.csv,25.1001175252748
253,515003430558,753.4375,753,887,-59.94,703,0.7,150,01_raw_frames\frame_0253.csv,02_lde_aligned\frame_0253_aligned.csv,25.2001179579358
254,521393217706,752.875,752,866,-59.79,702,0.7,150,01_raw_frames\frame_0254.csv,02_lde_aligned\frame_0254_aligned.csv,25.3001183828031
255,527783005278,752.5625,752,865,-58.44,702,0.7,150,01_raw_frames\frame_0255.csv,02_lde_aligned\frame_0255_aligned.csv,25.400118814306
256,534172792895,751.2031,751,859,-58.34,701,0.7,150,01_raw_frames\frame_0256.csv,02_lde_aligned\frame_0256_aligned.csv,25.5001192465132
257,540562579952,750.5937,750,872,-59.98,700,0.7,150,01_raw_frames\frame_0257.csv,02_lde_aligned\frame_0257_aligned.csv,25.6001196699563
258,546952367582,749.5625,749,864,-58.57,699,0.7,150,01_raw_frames\frame_0258.csv,02_lde_aligned\frame_0258_aligned.csv,25.7001201023669
259,553342154610,748,748,894,-62.38,698,0.7,150,01_raw_frames\frame_0259.csv,02_lde_aligned\frame_0259_aligned.csv,25.8001205253562
260,559731942110,745.4844,745,917,-63.11,695,0.7,150,01_raw_frames\frame_0260.csv,02_lde_aligned\frame_0260_aligned.csv,25.9001209557323
261,566121729127,751.5781,751,910,-61.41,701,0.7,150,01_raw_frames\frame_0261.csv,02_lde_aligned\frame_0261_aligned.csv,26.0001213785494
262,572511516624,749.8906,749,976,-68.65,699,0.7,150,01_raw_frames\frame_0262.csv,02_lde_aligned\frame_0262_aligned.csv,26.1001218088786
263,578901303616,747.5156,747,945,-63.5,697,0.7,150,01_raw_frames\frame_0263.csv,02_lde_aligned\frame_0263_aligned.csv,26.2001222313045
264,585291091050,753.125,753,847,-58.06,703,0.7,150,01_raw_frames\frame_0264.csv,02_lde_aligned\frame_0264_aligned.csv,26.3001226606477
265,591680878033,750.1094,750,876,-62.33,700,0.7,150,01_raw_frames\frame_0265.csv,02_lde_aligned\frame_0265_aligned.csv,26.4001230829327
266,598070665453,746.0469,746,934,-62.82,696,0.7,150,01_raw_frames\frame_0266.csv,02_lde_aligned\frame_0266_aligned.csv,26.5001235120568
267,604460452358,751.4375,751,878,-60.26,701,0.7,150,01_raw_frames\frame_0267.csv,02_lde_aligned\frame_0267_aligned.csv,26.6001239331211
268,610850239770,747.625,747,850,-58.91,697,0.7,150,01_raw_frames\frame_0268.csv,02_lde_aligned\frame_0268_aligned.csv,26.70012436212
269,617239964731,751.1406,751,862,-61.74,701,0.7,150,01_raw_frames\frame_0269.csv,02_lde_aligned\frame_0269_aligned.csv,26.8001238137583
270,623629751611,747.0625,747,951,-63.82,697,0.7,150,01_raw_frames\frame_0270.csv,02_lde_aligned\frame_0270_aligned.csv,26.9001242344313
271,630019538979,751.3906,751,872,-62.8,701,0.7,150,01_raw_frames\frame_0271.csv,02_lde_aligned\frame_0271_aligned.csv,27.0001246627416
272,636409388258,746,746,844,-58.33,696,0.7,150,01_raw_frames\frame_0272.csv,02_lde_aligned\frame_0272_aligned.csv,27.1001260599616
273,642799175616,750.0937,750,916,-66.87,700,0.7,150,01_raw_frames\frame_0273.csv,02_lde_aligned\frame_0273_aligned.csv,27.2001264881154
274,649188962395,752.6406,752,859,-60.56,702,0.7,150,01_raw_frames\frame_0274.csv,02_lde_aligned\frame_0274_aligned.csv,27.3001269072078
275,655578749721,747.1094,747,898,-62.96,697,0.7,150,01_raw_frames\frame_0275.csv,02_lde_aligned\frame_0275_aligned.csv,27.4001273348608
276,661968536493,750.0469,750,900,-61.44,700,0.7,150,01_raw_frames\frame_0276.csv,02_lde_aligned\frame_0276_aligned.csv,27.5001277538436
277,668358323744,751.4687,751,896,-61.11,701,0.7,150,01_raw_frames\frame_0277.csv,02_lde_aligned\frame_0277_aligned.csv,27.6001281803229
278,674748110486,753.5625,753,889,-60.59,703,0.7,150,01_raw_frames\frame_0278.csv,02_lde_aligned\frame_0278_aligned.csv,27.7001285988363
279,681137897722,746.25,746,919,-60.77,696,0.7,150,01_raw_frames\frame_0279.csv,02_lde_aligned\frame_0279_aligned.csv,27.8001290250808
280,687527684418,748.5,748,885,-61.57,698,0.7,150,01_raw_frames\frame_0280.csv,02_lde_aligned\frame_0280_aligned.csv,27.9001294428742
281,693917471615,749.2031,749,935,-62.48,699,0.7,150,01_raw_frames\frame_0281.csv,02_lde_aligned\frame_0281_aligned.csv,28.0001298685084
282,700307258277,749.7969,749,881,-59.51,699,0.7,150,01_raw_frames\frame_0282.csv,02_lde_aligned\frame_0282_aligned.csv,28.1001302857697
283,706697045488,750.5937,750,902,-59.82,700,0.7,150,01_raw_frames\frame_0283.csv,02_lde_aligned\frame_0283_aligned.csv,28.200130711623
284,713086832117,750.7969,750,888,-62.13,700,0.7,150,01_raw_frames\frame_0284.csv,02_lde_aligned\frame_0284_aligned.csv,28.3001311283679
285,719476619227,750.1406,750,887,-60.37,700,0.7,150,01_raw_frames\frame_0285.csv,02_lde_aligned\frame_0285_aligned.csv,28.4001315526405
286,725866406355,749.5156,749,877,-59.11,699,0.7,150,01_raw_frames\frame_0286.csv,02_lde_aligned\frame_0286_aligned.csv,28.5001319771948
287,732256192950,749.1875,749,881,-60.95,699,0.7,150,01_raw_frames\frame_0287.csv,02_lde_aligned\frame_0287_aligned.csv,28.6001323934076
288,738645980019,747.6406,747,862,-58.71,697,0.7,150,01_raw_frames\frame_0288.csv,02_lde_aligned\frame_0288_aligned.csv,28.7001328170385
289,745035766577,746.7969,746,903,-64.43,696,0.7,150,01_raw_frames\frame_0289.csv,02_lde_aligned\frame_0289_aligned.csv,28.8001332326723
290,751425553607,745.4531,745,856,-59.81,695,0.7,150,01_raw_frames\frame_0290.csv,02_lde_aligned\frame_0290_aligned.csv,28.9001336556929
291,757815340143,752.3281,752,881,-61.59,702,0.7,150,01_raw_frames\frame_0291.csv,02_lde_aligned\frame_0291_aligned.csv,29.0001340709823
292,764205127139,749.8906,749,873,-59.29,699,0.7,150,01_raw_frames\frame_0292.csv,02_lde_aligned\frame_0292_aligned.csv,29.1001344934708
293,770594913629,748.1719,748,921,-59.92,698,0.7,150,01_raw_frames\frame_0293.csv,02_lde_aligned\frame_0293_aligned.csv,29.2001349080404
294,776984700608,746.3125,746,983,-66.16,696,0.7,150,01_raw_frames\frame_0294.csv,02_lde_aligned\frame_0294_aligned.csv,29.3001353302628
295,783374487591,751.5781,751,885,-61.24,701,0.7,150,01_raw_frames\frame_0295.csv,02_lde_aligned\frame_0295_aligned.csv,29.4001357525478
296,789764274005,748.4219,748,886,-60.87,698,0.7,150,01_raw_frames\frame_0296.csv,02_lde_aligned\frame_0296_aligned.csv,29.500136165928
297,796154060943,752.5781,752,934,-62.28,702,0.7,150,01_raw_frames\frame_0297.csv,02_lde_aligned\frame_0297_aligned.csv,29.6001365875088
