taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
14.5,2.40029608848575,-0.122698408426709,0,3.95633819761858,3.83363978919187,97,99
15,2.47692815238957,0.110451546633969,0.110451546633969,7.5849313146186,7.69538286125257,97,99
15.5,2.55346741541771,0.271749735148829,0.271749735148829,11.6868207601341,11.9585704952829,97,99
16,2.62992198000245,0.102448152380887,0.102448152380887,14.6564801991444,14.7589283515253,97,99
16.5,2.70629902449822,-0.0629102060981666,0,16.7008585563608,16.6379483502627,97,99
17,2.78260493223526,-0.0519373689256568,0,17.0189125113196,16.9669751423939,97,99
17.5,2.85884539938766,0.119513938224728,0.119513938224728,16.6004621198763,16.719976058101,97,99
18,2.93502552563006,0.327377185936495,0.327377185936495,16.0364758941443,16.3638530800808,97,99
18.5,3.01114989072281,0.357740462827731,0.357740462827731,15.9581098835258,16.3158503463535,97,99
19,3.0872226195239,0.163334428568362,0.163334428568362,16.825933092866,16.9892675214344,97,99
19.5,3.16324743742882,-0.0102596923403624,0,17.4992330433505,17.4889733510101,97,99
20,3.2392277178519,-0.0709483384460228,0,15.8719387015773,15.8009903631313,97,99
20.5,3.31516652305733,0.0662407193872188,0.0662407193872188,12.565004546835,12.6312452662222,97,99
21,3.39106663940714,0.113288791941708,0.113288791941708,8.04924881988655,8.16253761182826,97,99
21.5,3.46693060790088,-0.0390449800076,0,4.76031084037113,4.72126586036353,97,99
22,3.54276075072817,-0.0973162334097815,0,4.74554053678351,4.64822430337373,97,99
22.5,3.61855919443084,-0.0557332826754608,0,4.77550211493812,4.71976883226266,97,99
23,3.69432789017163,-0.0534839971967949,0,3.09253832474224,3.03905432754545,97,99
23.5,3.77006863152383,-0.209746787166359,0,1.74450600473197,1.53475921756561,97,99
24,3.84578307013019,-0.621470321075916,0,2.75381101525775,2.13234069418183,97,99
24.5,3.92147272952395,-1.08438005773662,0,4.16758976346392,3.08320970572731,97,99
25,3.99713901735979,-1.22832107276269,0,4.11485650975257,2.88653543698989,97,99
25.5,4.07278323626485,-1.13048102713536,0,3.31271563070102,2.18223460356565,97,99
26,4.14840659348864,-0.893613001233253,0,2.12994973554638,1.23633673431313,97,99
26.5,4.22401020950471,-0.573513157923803,0,1.1269842302268,0.553471072303002,97,99
27,4.29959512569498,-0.213523695430275,0,1.30376806129898,1.0902443658687,97,99
27.5,4.37516231122915,0.00869298949067066,0.00869298949067066,2.13745899971135,2.14615198920202,97,99
28,4.45071266923624,0.167148738523997,0.167148738523997,3.39073257206187,3.55788131058587,97,99
28.5,4.52624704235197,0.297141320247972,0.297141320247972,4.51623889722681,4.81338021747478,97,99
29,4.60176621771467,0.258090587763921,0.258090587763921,4.59849278418556,4.85658337194949,97,99
29.5,4.67727093147275,0.151088406523704,0.151088406523704,4.06503776357732,4.21612617010102,97,99
30,4.75276187285877,-0.170101621751432,0,3.11636462419586,2.94626300244443,97,99
30.5,4.82823968787797,-0.442152741578706,0,2.28941213714432,1.84725939556562,97,99
