taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
53.5,8.51782751645629,0.0171472831094375,0.0171472831094375,1.85711631401302,1.87426359712245,96,98
54,8.59302561113372,0.219158889157482,0.219158889157482,1.61625148215885,1.83541037131633,96,98
54.5,8.66822148522406,0.12066477911538,0.12066477911538,1.19370566372135,1.31437044283673,96,98
55,8.74341519602037,-0.222596447902912,0,1.21104728461719,0.988450836714276,96,98
55.5,8.81860679886001,-0.483595336139512,0,1.72278833821094,1.23919300207143,96,98
56,8.89379634720742,-0.445618774355281,0,2.06159037878386,1.61597160442858,96,98
56.5,8.96898389273278,-0.266655785032152,0,1.97724520145052,1.71058941641837,96,98
57,9.04416948538671,-0.166985650821641,0,1.83608879476041,1.66910314393877,96,98
57.5,9.11935317347124,-0.17794116830294,0,1.86784954084375,1.68990837254081,96,98
58,9.19453500370736,-0.272508846492984,0,1.99319137315625,1.72068252666327,96,98
58.5,9.2697150212992,-0.479302890315478,0,2.20549513195834,1.72619224164286,96,98
59,9.34489326999512,-0.734662422390948,0,2.52040995315626,1.78574753076531,96,98
59.5,9.42006979214592,-0.892011895781031,0,2.72897901027083,1.8369671144898,96,98
60,9.49524462876023,-0.904681228387118,0,2.54774178896875,1.64306056058163,96,98
60.5,9.5704178195573,-0.739591535948344,0,1.97018425296875,1.2305927170204,96,98
61,9.64558940301732,-0.458300443040387,0,1.48098122697916,1.02268078393877,96,98
61.5,9.72075941642936,-0.202149787155823,0,1.36921205313542,1.16706226597959,96,98
62,9.79592789593717,-0.0497585965582461,0,1.30498356285417,1.25522496629592,96,98
62.5,9.87109487658284,0.0243464679077416,0.0243464679077416,0.982358972020831,1.00670543992857,96,98
63,9.94626039234847,0.0187702973905214,0.0187702973905214,0.704664733364575,0.723435030755096,96,98
63.5,10.021424476196,-0.0391114005625033,0,0.847266437062502,0.808155036499998,96,98
64,10.0965871601051,0.050165653928995,0.050165653928995,1.12281380397917,1.17297945790817,96,98
64.5,10.1717484751099,0.274864613712164,0.274864613712164,1.13622242710416,1.41108704081633,96,98
65,10.246908451333,0.418482992791882,0.418482992791882,0.945361102697913,1.3638440954898,96,98
65.5,10.3220671180195,0.430087658117982,0.430087658117982,0.787987091218751,1.21807474933673,96,98
66,10.3972245035682,0.413443626129675,0.413443626129675,0.819259101145832,1.23270272727551,96,98
66.5,10.4723806355623,0.371919446964491,0.371919446964491,1.12463720123959,1.49655664820408,96,98
67,10.5475355407981,0.324958086680906,0.324958086680906,1.53381778663543,1.85877587331633,96,98
67.5,10.6226892453135,0.321687131322928,0.321687131322928,1.63123266067708,1.952919792,96,98
68,10.6978417744141,0.290719914585038,0.290719914585038,1.23248072733333,1.52320064191836,96,98
68.5,10.772993152699,0.242149005926221,0.242149005926221,0.831145085614591,1.07329409154081,96,98
69,10.8481434040853,0.238097001479372,0.238097001479372,1.21412789001042,1.45222489148979,96,98
69.5,10.9232925518316,0.18843345340497,0.18843345340497,2.34156419515625,2.52999764856122,96,98
70,10.9984406185604,0.17479921954379,0.17479921954379,3.07892365135418,3.25372287089797,96,98
70.5,11.0735876262799,0.430627233264896,0.430627233264896,2.62167167152082,3.05229890478572,96,98
71,11.1487335964046,0.744962968016595,0.744962968016595,1.66290360918748,2.40786657720407,96,98
71.5,11.223878549775,0.724028989266564,0.724028989266564,1.42217131643751,2.14620030570408,96,98
72,11.2990225066773,0.466331070457468,0.466331070457468,2.10481180308335,2.57114287354082,96,98
72.5,11.374165486861,0.258907661816966,0.258907661816966,2.95935972946875,3.21826739128572,96,98
73,11.4493075095571,0.205322621287202,0.205322621287202,3.24561382492709,3.45093644621429,96,98
73.5,11.5244485934946,0.307773182579941,0.307773182579941,2.83880953108333,3.14658271366327,96,98
74,11.5995887569172,0.322752201888826,0.322752201888826,2.16027173894791,2.48302394083673,96,98
74.5,11.6747280175985,0.186313903648175,0.186313903648175,1.45124401823958,1.63755792188775,96,98
75,11.7498663928574,0.137701000137544,0.137701000137544,0.863438662760406,1.00113966289795,96,98
75.5,11.8250038995723,0.319151612052501,0.319151612052501,0.72493669992709,1.04408831197959,96,98
76,11.9001405541951,0.658566795172616,0.658566795172616,1.13740436554167,1.79597116071429,96,98
76.5,11.9752763727648,0.778464287909008,0.778464287909008,1.89116102745834,2.66962531536735,96,98
77,12.0504113709201,0.52058097518962,0.52058097518962,2.62127323520834,3.14185421039796,96,98
77.5,12.1255455639118,0.11142356702445,0.11142356702445,3.11943724830208,3.23086081532653,96,98
78,12.2006789666149,-0.129382485452809,0,3.2340749641875,3.10469247873469,96,98
78.5,12.2758115935404,-0.023716223491276,0,2.88042036457291,2.85670414108163,96,98
79,12.3509434588456,0.133701536165614,0.133701536165614,2.28472340738541,2.41842494355102,96,98
79.5,12.4260745763455,0.0923987929196464,0.0923987929196464,1.60680297043749,1.69920176335714,96,98
80,12.5012049595229,-0.0168818430114785,0,1.02654572256249,1.00966387955101,96,98
80.5,12.5763346215382,0.0737774519600309,0.0737774519600309,0.793052288958336,0.866829740918367,96,98
81,12.651463575239,0.310495751029339,0.310495751029339,0.932695364562503,1.24319111559184,96,98
81.5,12.7265918331696,0.320053603395834,0.320053603395834,1.24638791660417,1.56644152,96,98
82,12.8017194075796,0.108669356757224,0.108669356757224,1.45022288039584,1.55889223715306,96,98
82.5,12.8768463104325,-0.0288318885346512,0,1.47119019719792,1.44235830866326,96,98
83,12.9519725534144,0.0375081920225351,0.0375081920225351,1.38305549839583,1.42056369041837,96,98
83.5,13.0270981479415,0.201487468428575,0.201487468428575,1.204598625,1.40608609342857,96,98
84,13.1022231051681,0.248160196487674,0.248160196487674,0.943691588604164,1.19185178509184,96,98
84.5,13.1773474359941,0.164646404445363,0.164646404445363,0.625917281177084,0.790563685622447,96,98
85,13.2524711510722,0.0656671938377952,0.0656671938377952,0.538263509447913,0.603930703285708,96,98
85.5,13.3275942608147,-0.0564343795523048,0,0.996101039062508,0.939666659510203,96,98
86,13.4027167754004,-0.109667710221733,0,1.73547129786459,1.62580358764286,96,98
86.5,13.4778387047813,-0.117396979268496,0,2.42225032865625,2.30485334938776,96,98
87,13.5529600586883,-0.110165694505176,0,2.85173038358681,2.74156468908164,96,98
87.5,13.6280808466379,-0.00912854297299637,0,2.89205548067708,2.88292693770408,96,98
88,13.703201077938,0.0775787914403394,0.0775787914403394,2.65883862509027,2.73641741653061,96,98
88.5,13.778320761693,0.104211227438283,0.104211227438283,2.27809421335763,2.38230544079592,96,98
89,13.8534399068102,0.0517224706902701,0.0517224706902701,1.87664976517708,1.92837223586735,96,98
89.5,13.9285585220043,-0.0280116206884875,0,1.46674211490277,1.43873049421428,96,98
90,14.0036766158034,-0.0655330198922888,0,1.11217052105555,1.04663750116326,96,98
90.5,14.0787941965532,-0.0754663329060422,0,1.00660765339584,0.931141320489794,96,98
91,14.1539112724222,-0.0722845326374746,0,1.18148691440278,1.10920238176531,96,98
91.5,14.2290278514064,-0.0943108615045323,0,1.42792336405555,1.33361250255102,96,98
92,14.3041439413339,-0.105896519042515,0,1.39987981358333,1.29398329454082,96,98
92.5,14.379259549869,-0.0218865483917154,0,0.97512093232986,0.953234383938144,96,97
93,14.4543746845168,0.0262287859773052,0.0262287859773052,0.668417348868049,0.694646134845354,96,97
93.5,14.529489352627,-0.167039221169788,0,1.02283207546876,0.855792854298968,96,97
94,14.604603561398,-0.368962192210129,0,1.64050761671529,1.27154542450516,96,97
94.5,14.6797173178812,-0.401922896302545,0,1.91795488001389,1.51603198371134,96,97
95,14.7548306289839,-0.377796880325061,0,1.74351414653125,1.36571726620619,96,97
95.5,14.8299435014736,-0.262470723788295,0,1.2205864857986,0.958115762010309,96,97
96,14.9050559419816,-0.0562029947328492,0,0.664885090753462,0.608682096020613,96,97
96.5,14.9801679570057,0.151693859139602,0.151693859139602,0.366735833458334,0.518429692597936,96,97
97,15.0552795529143,0.25609331477699,0.25609331477699,0.39368450196528,0.64977781674227,96,97
97.5,15.1303907359493,0.209290950336301,0.209290950336301,0.647134296045143,0.856425246381443,96,97
98,15.2055015122291,0.148984357177079,0.148984357177079,0.959838434968754,1.10882279214583,96,96
98.5,15.2806118877517,NaN,NaN,NaN,NaN,51,58
99,15.3557218683981,NaN,NaN,NaN,NaN,1,1
99.5,15.4308314599344,NaN,NaN,NaN,NaN,0,0
100,15.505940668015,NaN,NaN,NaN,NaN,0,0
