taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
81.5,12.7265918331696,-0.0342220098276504,0,1.31719885828126,1.28297684845361,96,97
82,12.8017194075796,-0.0659767539661771,0,1.50451113171875,1.43853437775257,96,97
82.5,12.8768463104325,-0.11416385617891,0,1.49143945435417,1.37727559817526,96,97
83,12.9519725534144,-0.12167607630326,0,1.37545745141666,1.2537813751134,96,97
83.5,13.0270981479415,-0.00944323128017288,0,1.19035089417708,1.18090766289691,96,97
84,13.1022231051681,0.160426505312076,0.160426505312076,0.943601600729162,1.10402810604124,96,97
84.5,13.1773474359941,0.287859590920975,0.287859590920975,0.62815389366666,0.916013484587635,96,97
85,13.2524711510722,0.133624702236899,0.133624702236899,0.571009847020838,0.704634549257737,96,97
85.5,13.3275942608147,-0.253985695670973,0,0.994035151083335,0.740049455412362,96,97
86,13.4027167754004,-0.554797611184403,0,1.69186085988543,1.13706324870102,96,97
86.5,13.4778387047813,-0.772268991400897,0,2.41190618988543,1.63963719848453,96,97
87,13.5529600586883,-0.879020062424834,0,2.84967883020833,1.9706587677835,96,97
87.5,13.6280808466379,-0.863875356031683,0,2.93090831607292,2.06703296004124,96,97
88,13.703201077938,-0.74645923041709,0,2.71652241845833,1.97006318804124,96,97
88.5,13.778320761693,-0.513267535165046,0,2.30562615401041,1.79235861884536,96,97
89,13.8534399068102,-0.282912546518354,0,1.86980147328124,1.58688892676289,96,97
89.5,13.9285585220043,-0.0838113227098241,0,1.43089864685416,1.34708732414433,96,97
90,14.0036766158034,0.0139820542085549,0.0139820542085549,1.09967534977083,1.11365740397939,96,97
90.5,14.0787941965532,0.00513201768406391,0.00513201768406391,1.01031866964583,1.01545068732989,96,97
91,14.1539112724222,-0.0494578448553584,0,1.19656666596876,1.1471088211134,96,97
91.5,14.2290278514064,-0.139342866960276,0,1.48352102914584,1.34417816218557,96,97
