taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
61,9.34489326999512,-0.050501064083071,0,1.50199621087369,1.45149514679062,95,99
61.5,9.42006979214592,-0.0667790353580238,0,1.44707489198947,1.38029585663145,95,99
62,9.49524462876023,-0.074812267211273,0,1.44733689416842,1.37252462695714,95,99
62.5,9.5704178195573,-0.0633737582775011,0,1.15462675336842,1.09125299509092,95,99
63,9.64558940301732,-0.0449863322157205,0,0.855506060400001,0.810519728184281,95,99
63.5,9.72075941642936,-0.0363104471523468,0,0.937697047642102,0.901386600489755,95,99
64,9.79592789593717,-0.00780718560869254,0,1.18698058474737,1.17917339913867,95,99
64.5,9.87109487658284,0.0103263783164722,0.0103263783164722,1.25657234641053,1.266898724727,95,99
65,9.94626039234847,-0.0207223638151419,0,1.12293251697895,1.10221015316381,95,99
65.5,10.021424476196,-0.0524229181145478,0,0.956154364200001,0.903731446085453,95,99
66,10.0965871601051,-0.0503514989182682,0,0.977930496652634,0.927578997734366,95,99
66.5,10.1717484751099,-0.0620682633533491,0,1.30337474923158,1.24130648587823,95,99
67,10.246908451333,-0.0591932689197345,0,1.70370569481052,1.64451242589079,95,99
67.5,10.3220671180195,-0.0324557672004167,0,1.79713478856842,1.76467902136801,95,99
68,10.3972245035682,-0.0364808211495797,0,1.4172721978,1.38079137665042,95,99
68.5,10.4723806355623,0.0253762013271781,0.0253762013271781,0.977787949126314,1.00316415045349,95,99
69,10.5475355407981,0.130834518613741,0.130834518613741,1.32550475428421,1.45633927289796,95,99
69.5,10.6226892453135,0.0289591326905576,0.0289591326905576,2.49997493888421,2.52893407157477,95,99
70,10.6978417744141,-0.162822176518601,0,3.22373992706315,3.06091775054455,95,99
70.5,10.772993152699,-0.201666552812204,0,2.74026491883158,2.53859836601937,95,99
71,10.8481434040853,-0.172909233816628,0,1.90259401944211,1.72968478562548,95,99
71.5,10.9232925518316,-0.113495969848489,0,1.71974601123158,1.60625004138309,95,99
72,10.9984406185604,-0.0465354762214525,0,2.31647918446316,2.26994370824171,95,99
72.5,11.0735876262799,-0.139390749591946,0,3.17080309388421,3.03141234429227,95,99
73,11.1487335964046,-0.29454807254136,0,3.51508728988421,3.22053921734285,95,99
73.5,11.223878549775,-0.285948275285694,0,3.1251131955579,2.8391649202722,95,99
74,11.2990225066773,-0.219881002283614,0,2.44959230675789,2.22971130447428,95,99
74.5,11.374165486861,-0.130579158589908,0,1.67548647163158,1.54490731304167,95,99
75,11.4493075095571,-0.0529478666486252,0,1.00594075625263,0.952992889604007,95,99
75.5,11.5244485934946,-0.0108129592821485,0,0.781502696599996,0.770689737317848,95,99
76,11.5995887569172,0.0697299618836762,0.0697299618836762,1.10189725766316,1.17162721954684,95,99
76.5,11.6747280175985,0.0514339033177904,0.0514339033177904,1.82105948533684,1.87249338865463,95,99
77,11.7498663928574,0.00516041345600327,0.00516041345600327,2.51666790208421,2.52182831554021,95,99
77.5,11.8250038995723,-0.000739140134547789,0,3.02265264536842,3.02191350523388,95,99
